"","Player","BREF","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1","Abdel Nader","https://www.basketball-reference.com/players/n/naderab01.html",157,12.5923566878981,1.53057324840764,3.7140127388535,0.406184713375796,0.59171974522293,1.72229299363057,0.345987261146497,0.969426751592357,2.02229299363057,0.459496815286624,0.485770700636943,0.614012738853503,0.87515923566879,0.708420382165605,0.261146496815287,1.51656050955414,1.77770700636943,0.48343949044586,0.330573248407643,0.261146496815287,0.614012738853503,1.13057324840764,4.30573248407643
"2","Ben Simmons","https://www.basketball-reference.com/players/s/simmobe01.html",214,34.3892523364486,6.73691588785047,12.0359813084112,0.561738317757009,0,0.1,0.0840280373831776,6.71168224299065,11.9359813084112,0.565873831775701,0.562242990654206,2.95934579439252,4.92056074766355,0.591672897196262,1.9981308411215,6.28457943925234,8.28271028037383,8.01542056074766,1.69018691588785,0.787383177570093,3.48738317757009,2.75140186915888,16.4331775700935
"3","Brandon Ingram","https://www.basketball-reference.com/players/i/ingrabr01.html",246,32.2361788617886,5.97886178861789,12.9447154471545,0.452959349593496,1.06585365853659,3.01707317073171,0.345804878048781,4.89024390243902,9.90487804878049,0.484105691056911,0.49219918699187,3.30162601626016,4.54512195121951,0.700756097560976,0.870731707317073,4.22113821138211,5.06788617886179,3.22276422764228,0.717886178861789,0.614634146341463,2.31544715447154,2.5869918699187,16.280081300813
"4","Buddy Hield","https://www.basketball-reference.com/players/h/hieldbu01.html",308,27.850974025974,5.90422077922078,13.4016233766234,0.438613636363636,2.75714285714286,6.66720779220779,0.410737012987013,3.16558441558442,6.68928571428571,0.46725974025974,0.539512987012987,1.37305194805195,1.56331168831169,0.870081168831169,0.819155844155844,3.39188311688312,4.18506493506494,2.20844155844156,0.779545454545455,0.273376623376623,1.69123376623377,2.00974025974026,15.949025974026
"5","Caris LeVert","https://www.basketball-reference.com/players/l/leverca01.html",207,25.6,4.59903381642512,10.6893719806763,0.434014492753623,1.25797101449275,3.73961352657005,0.33948309178744,3.32222222222222,6.92222222222222,0.496028985507246,0.495971014492754,1.95314009661836,2.70386473429952,0.711309178743961,0.71256038647343,2.93768115942029,3.68454106280193,3.48985507246377,1.0792270531401,0.245410628019324,1.82946859903382,1.90144927536232,12.3903381642512
"6","Cheick Diallo","https://www.basketball-reference.com/players/d/diallch01.html",177,12.1112994350282,2.22655367231638,3.72033898305085,0.601683615819209,0,0.0361581920903955,0.214689265536723,2.22655367231638,3.72033898305085,0.603988700564972,0.603152542372881,0.843502824858757,1.05762711864407,0.776033898305085,0.981920903954802,3.23672316384181,4.21864406779661,0.44180790960452,0.308474576271186,0.411299435028249,0.648587570621469,1.51525423728814,5.29209039548023
"7","DeAndre' Bembry","https://www.basketball-reference.com/players/b/bembrde01.html",189,19.4195767195767,2.53756613756614,5.65661375661376,0.450708994708995,0.383597883597884,1.51798941798942,0.239687830687831,2.11058201058201,4.15238095238095,0.519248677248677,0.482925925925926,0.75026455026455,1.24708994708995,0.555619047619048,0.607407407407407,2.80476190476191,3.41216931216931,1.91904761904762,1.01005291005291,0.396825396825397,1.38412698412698,1.77989417989418,6.22222222222222
"8","Dejounte Murray","https://www.basketball-reference.com/players/m/murrade01.html",177,19.8231638418079,3.23107344632768,7.145197740113,0.450909604519774,0.285310734463277,0.836158192090396,0.329079096045198,2.94576271186441,6.28757062146893,0.464316384180791,0.473429378531073,1.14971751412429,1.51977401129944,0.736231638418079,1.07683615819209,3.6683615819209,4.74519774011299,2.94971751412429,1.14915254237288,0.324293785310734,1.61525423728814,1.76214689265537,7.94293785310734
"9","Denzel Valentine","https://www.basketball-reference.com/players/v/valende01.html",170,20.9335294117647,2.94176470588235,7.36529411764706,0.394182352941176,1.57176470588235,4.18588235294118,0.363676470588235,1.41529411764706,3.14588235294118,0.433535294117647,0.5026,0.335882352941176,0.46,0.757123529411765,0.402352941176471,3.25764705882353,3.62647058823529,2.07235294117647,0.678235294117647,0.121176470588235,1.03882352941176,1.88647058823529,7.77
"10","Domantas Sabonis","https://www.basketball-reference.com/players/s/sabondo01.html",291,25.5460481099656,4.83848797250859,9.24020618556701,0.506855670103093,0.307216494845361,0.969072164948454,0.367247422680412,4.50343642611684,8.27353951890034,0.526089347079038,0.527807560137457,2.18178694158076,3,0.709460481099656,2.00137457044674,5.96563573883162,7.96701030927835,2.58969072164948,0.589347079037801,0.421305841924399,1.89621993127148,2.93298969072165,12.1192439862543
"11","Dragan Bender","https://www.basketball-reference.com/players/b/bendedr01.html",160,21.669375,2.2375,5.415625,0.41634375,1.045,3.171875,0.3228,1.135625,2.24375,0.52153125,0.51155625,0.58125,0.8275,0.704025,0.65875,3.63625,4.32375,1.52,0.32125,0.564375,1.209375,2.12375,6.106875
"12","Furkan Korkmaz","https://www.basketball-reference.com/players/k/korkmfu01.html",126,17.0777777777778,2.60634920634921,6.22857142857143,0.403587301587302,1.44126984126984,3.81587301587302,0.358507936507936,1.2031746031746,2.46349206349206,0.470079365079365,0.512015873015873,0.722222222222222,0.934920634920635,0.741015873015873,0.277777777777778,1.85714285714286,2.09523809523809,1.01111111111111,0.544444444444444,0.112698412698413,0.607936507936508,1.30634920634921,7.31428571428571
"13","Isaiah Whitehead","https://www.basketball-reference.com/players/w/whiteis01.html",89,20.4865168539326,2.74606741573034,6.7123595505618,0.413325842696629,0.564044943820225,1.83820224719101,0.311898876404494,2.18202247191011,4.79213483146068,0.453011235955056,0.455966292134831,1.12808988764045,1.44606741573034,0.783247191011236,0.382022471910112,1.97415730337079,2.33820224719101,2.36629213483146,0.582022471910112,0.428089887640449,1.82808988764045,2.22022471910112,7.20224719101124
