"","Player","BREF","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1","Aaron Holiday","https://www.basketball-reference.com/players/h/holidaa01.html",108,18.6462962962963,2.85185185185185,7.02592592592593,0.404222222222222,1.16851851851852,3.03703703703704,0.368537037037037,1.68333333333333,3.98888888888889,0.435907407407407,0.485685185185185,0.961111111111111,1.10740740740741,0.842018518518518,0.261111111111111,1.57592592592593,1.83703703703704,2.55925925925926,0.614814814814815,0.246296296296296,1.06851851851852,1.61481481481481,7.77962962962963
"2","Anfernee Simons","https://www.basketball-reference.com/players/s/simonan01.html",85,18.1117647058824,2.77647058823529,6.94705882352941,0.411882352941176,0.958823529411765,2.95294117647059,0.339647058823529,1.81764705882353,3.99411764705882,0.467058823529412,0.484235294117647,1.03529411764706,1.25882352941176,0.764117647058823,0.352941176470588,1.57058823529412,1.92352941176471,1.31176470588235,0.329411764705882,0.152941176470588,0.829411764705882,1.64705882352941,7.62352941176471
"3","Bruce Brown","https://www.basketball-reference.com/players/b/brownbr01.html",132,23.3787878787879,2.4469696969697,5.73787878787879,0.417772727272727,0.431818181818182,1.47575757575758,0.295787878787879,2.01515151515152,4.36212121212121,0.462712121212121,0.455333333333333,0.995454545454545,1.37121212121212,0.745166666666667,0.81969696969697,2.69090909090909,3.46666666666667,2.43030303030303,0.763636363636364,0.5,1.08333333333333,2.57575757575758,6.32121212121212
"4","Chandler Hutchison","https://www.basketball-reference.com/players/h/hutchch01.html",72,19.7166666666667,2.47222222222222,5.38333333333333,0.458222222222222,0.338888888888889,1.21666666666667,0.294,2.09444444444444,4.10555555555556,0.508222222222222,0.492222222222222,0.927777777777778,1.63888888888889,0.599166666666667,0.661111111111111,3.38333333333333,4.08333333333333,0.838888888888889,0.694444444444444,0.177777777777778,0.755555555555556,1.45555555555556,6.21111111111111
"5","Collin Sexton","https://www.basketball-reference.com/players/s/sextoco01.html",147,32.330612244898,7.00748299319728,15.5843537414966,0.448571428571429,1.5,3.73265306122449,0.392272108843537,5.56326530612245,11.8517006802721,0.466972789115646,0.496360544217687,2.99795918367347,3.5421768707483,0.842095238095238,0.78843537414966,2.2,2.98843537414966,3,0.72108843537415,0.1,2.34421768707483,2.25578231292517,18.512925170068
"6","De'Anthony Melton","https://www.basketball-reference.com/players/m/meltode01.html",102,19.5470588235294,2.4078431372549,5.96666666666667,0.405274509803922,0.650980392156863,2.10392156862745,0.310607843137255,1.75686274509804,3.86274509803922,0.45578431372549,0.459745098039216,1.06274509803922,1.31372549019608,0.786196078431373,0.601960784313725,2.6078431372549,3.20980392156863,3.09803921568627,1.34901960784314,0.398039215686274,1.5,2.04509803921569,6.58039215686274
"7","Deandre Ayton","https://www.basketball-reference.com/players/a/aytonde01.html",101,31.4425742574257,7.58613861386139,13.250495049505,0.574009900990099,0,0.1,0,7.58613861386139,13.150495049505,0.577306930693069,0.574009900990099,2,2.67029702970297,0.752831683168317,3.3970297029703,7.33762376237624,10.8049504950495,1.82970297029703,0.840594059405941,1.13762376237624,1.97821782178218,2.98910891089109,17.1019801980198
"8","Devonte' Graham","https://www.basketball-reference.com/players/g/grahade01.html",109,26.4908256880734,4.02752293577982,10.8266055045872,0.36554128440367,2.31834862385321,6.47247706422018,0.334174311926606,1.76697247706422,4.35412844036697,0.407128440366972,0.463770642201835,2.07155963302752,2.5605504587156,0.795100917431193,0.488990825688073,2.06697247706422,2.55596330275229,5.43211009174312,0.788990825688073,0.115596330275229,1.97155963302752,1.46238532110092,12.502752293578
"9","Donte DiVincenzo","https://www.basketball-reference.com/players/d/divindo01.html",86,20.6197674418605,2.99767441860465,6.72674418604651,0.443476744186047,1.14302325581395,3.51162790697674,0.319197674418605,1.89186046511628,3.14651162790698,0.609593023255814,0.529046511627907,0.780232558139535,1.01744186046512,0.76303488372093,0.874418604651163,3.2406976744186,4.11511627906977,1.92325581395349,1.11744186046512,0.268604651162791,1.04302325581395,1.53720930232558,7.98720930232558
"10","Hamidou Diallo","https://www.basketball-reference.com/players/d/diallha01.html",89,13.7584269662921,1.96966292134831,4.31011235955056,0.453719101123596,0.142696629213483,0.670786516853933,0.181089887640449,1.82696629213483,3.65393258426966,0.502292134831461,0.467426966292135,0.7,1.2,0.615123595505618,0.742696629213483,1.7123595505618,2.45505617977528,0.428089887640449,0.528089887640449,0.2,0.713483146067416,1.79887640449438,4.7247191011236
"11","Jalen Brunson","https://www.basketball-reference.com/players/b/brunsja01.html",130,20.09,3.42461538461539,7.30538461538462,0.466561538461538,0.856153846153846,2.32461538461538,0.352384615384615,2.62461538461538,5.03692307692308,0.519492307692308,0.522561538461539,1.15615384615385,1.46846153846154,0.763584615384615,0.343846153846154,2,2.34384615384615,3.24384615384615,0.456153846153846,0.1,1.2,1.52461538461538,8.81769230769231
