"","namePlayerBREF","urlPlayerBioBREF"
"1","Amar'e Stoudemire","https://www.basketball-reference.com/players/s/stoudam01.html"
"2","Bostjan Nachbar","https://www.basketball-reference.com/players/n/nachbbo01.html"
"3","Carlos Boozer","https://www.basketball-reference.com/players/b/boozeca01.html"
"4","Caron Butler","https://www.basketball-reference.com/players/b/butleca01.html"
"5","Casey Jacobsen","https://www.basketball-reference.com/players/j/jacobca01.html"
"6","Chris Wilcox","https://www.basketball-reference.com/players/w/wilcoch01.html"
"7","Dajuan Wagner","https://www.basketball-reference.com/players/w/wagneda02.html"
"8","Dan Dickau","https://www.basketball-reference.com/players/d/dickada01.html"
"9","Dan Gadzuric","https://www.basketball-reference.com/players/g/gadzuda01.html"
"10","Darius Songaila","https://www.basketball-reference.com/players/s/songada01.html"
"11","Drew Gooden","https://www.basketball-reference.com/players/g/goodedr01.html"
"12","Fred Jones","https://www.basketball-reference.com/players/j/jonesfr01.html"
"13","Jared Jeffries","https://www.basketball-reference.com/players/j/jeffrja01.html"
"14","John Salmons","https://www.basketball-reference.com/players/s/salmojo01.html"
"15","Juan Carlos Navarro","https://www.basketball-reference.com/players/n/navarju01.html"
"16","Juan Dixon","https://www.basketball-reference.com/players/d/dixonju01.html"
"17","Kareem Rush","https://www.basketball-reference.com/players/r/rushka01.html"
"18","Luis Scola","https://www.basketball-reference.com/players/s/scolalu01.html"
"19","Matt Barnes","https://www.basketball-reference.com/players/b/barnema02.html"
"20","Melvin Ely","https://www.basketball-reference.com/players/e/elyme01.html"
"21","Mike Dunleavy","https://www.basketball-reference.com/players/d/dunlemi01.html"
"22","Mike Dunleavy","https://www.basketball-reference.com/players/d/dunlemi02.html"
"23","Qyntel Woods","https://www.basketball-reference.com/players/w/woodsqy01.html"
"24","Rasual Butler","https://www.basketball-reference.com/players/b/butlera01.html"
"25","Roger Mason","https://www.basketball-reference.com/players/m/masonro01.html"
"26","Ronald Murray","https://www.basketball-reference.com/players/m/murraro01.html"
"27","Tayshaun Prince","https://www.basketball-reference.com/players/p/princta01.html"
"28","Yao Ming","https://www.basketball-reference.com/players/m/mingya01.html"
