"","Player","BREF","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1","Andre Drummond","https://www.basketball-reference.com/players/d/drumman01.html",271,33.3472324723247,6.86752767527675,12.9321033210332,0.531867158671587,0.0649446494464945,0.42619926199262,0.0856789667896679,6.80258302583026,12.469741697417,0.546143911439114,0.534114391143911,3.04317343173432,5.16236162361624,0.58780442804428,4.88782287822878,10.6464944649446,15.5343173431734,2.39889298892989,1.73284132841328,1.64132841328413,2.90405904059041,3.39077490774908,16.8184501845018
"2","Andrew Nicholson","https://www.basketball-reference.com/players/n/nichoan01.html",285,14.3161403508772,2.48701754385965,5.31824561403509,0.458564912280702,0.299649122807018,0.946666666666667,0.223894736842105,2.18736842105263,4.38421052631579,0.492635087719298,0.488171929824561,0.68280701754386,0.928771929824561,0.754189473684211,0.650877192982456,2.3519298245614,3.01684210526316,0.440701754385965,0.252982456140351,0.332631578947368,0.751228070175439,1.6119298245614,5.96280701754386
"3","Anthony Davis","https://www.basketball-reference.com/players/d/davisan02.html",322,35.2096273291925,9.78788819875776,19.0680124223602,0.512593167701863,0.754658385093168,2.32267080745342,0.325,9.02701863354037,16.7704968944099,0.538580745341615,0.532291925465839,6.40496894409938,7.94937888198758,0.805673913043478,2.44782608695652,8.51086956521739,10.9776397515528,2.59254658385093,1.43291925465839,2.32422360248447,2.22515527950311,2.30062111801242,26.7350931677019
"4","Austin Rivers","https://www.basketball-reference.com/players/r/riverau01.html",319,26.3344827586207,3.91692789968652,9.0858934169279,0.427213166144201,1.36833855799373,3.92570532915361,0.344181818181818,2.51473354231975,5.13699059561129,0.491689655172414,0.501100313479624,1.26426332288401,1.93416927899687,0.626210031347962,0.331974921630094,1.78746081504702,2.12570532915361,2.47210031347962,0.74858934169279,0.198746081504702,1.23448275862069,2.37836990595611,10.3827586206897
"5","Bradley Beal","https://www.basketball-reference.com/players/b/bealbr01.html",353,35.2753541076487,8.59093484419263,18.4662889518414,0.465762039660057,2.55127478753541,6.89603399433428,0.374067988668555,6.03966005665722,11.5773371104816,0.520526912181303,0.535526912181303,4.15297450424929,5.07308781869688,0.8068611898017,0.825212464589235,3.24249291784703,4.06770538243626,4.52322946175637,1.21671388101983,0.41671388101983,2.52804532577904,2.27733711048159,23.871388101983
"6","Damian Lillard","https://www.basketball-reference.com/players/l/lillada01.html",361,36.0720221606648,8.61246537396122,19.5975069252078,0.439883656509695,3.16481994459834,8.38504155124654,0.372853185595568,5.51135734072022,11.185595567867,0.49082271468144,0.520094182825485,6.25207756232687,6.9404432132964,0.901265927977839,0.690858725761773,3.7803324099723,4.46925207756233,6.75540166204986,1.00083102493075,0.379224376731302,2.83545706371191,1.89030470914127,26.6243767313019
"7","Darius Miller","https://www.basketball-reference.com/players/m/milleda01.html",253,20.403162055336,2.03201581027668,4.93873517786561,0.41500790513834,1.29051383399209,3.40395256916996,0.371335968379447,0.759288537549407,1.56719367588933,0.486873517786561,0.535565217391304,0.592885375494071,0.715415019762846,0.844754940711463,0.19604743083004,1.49604743083004,1.69209486166008,1.37667984189723,0.415415019762846,0.223320158102767,0.647430830039526,2.0395256916996,6.02766798418972
"8","Dion Waiters","https://www.basketball-reference.com/players/w/waitedi01.html",245,28.649387755102,4.72,11.710612244898,0.404922448979592,1.55632653061224,4.40489795918367,0.354510204081633,3.18285714285714,7.2865306122449,0.437930612244898,0.472795918367347,1.36938775510204,2.08408163265306,0.648469387755102,0.422040816326531,2.38489795918367,2.78897959183673,2.77673469387755,0.902857142857143,0.249795918367347,1.69102040816327,1.88326530612245,12.4289795918367
"9","Draymond Green","https://www.basketball-reference.com/players/g/greendr01.html",372,32.5913978494624,3.98682795698925,8.80752688172043,0.450551075268817,1.11451612903226,3.44354838709677,0.326180107526882,2.8505376344086,5.38279569892473,0.532075268817204,0.513809139784946,1.91424731182796,2.71451612903226,0.705166666666667,1.2997311827957,6.84704301075269,8.1491935483871,6.425,1.58682795698925,1.30672043010753,2.55510752688172,2.94677419354839,10.9997311827957
"10","Evan Fournier","https://www.basketball-reference.com/players/f/fournev01.html",346,32.1540462427746,6.02196531791908,13.3031791907514,0.452777456647399,2.11329479768786,5.62456647398844,0.374904624277457,3.9150289017341,7.67341040462428,0.508751445086705,0.531725433526012,2.5393063583815,3.07601156069364,0.825170520231214,0.445086705202312,2.51849710982659,2.98323699421965,3.09075144508671,1.00693641618497,0.127745664739884,1.87832369942197,2.6014450867052,16.678323699422
