"","Player","Class","Pos","School","G","MP","TRB","AST","STL","BLK","TOV","PF","PTS","FG.","X2P.","X3P.","FT.","PPG","RPG","APG","SPG","BPG","PER","WS","BPM","Year"
"1","R.J. Barrett","FR","F","Duke","38","1341","288","164","34","16","123","70","860","0.454","0.529","0.308","0.665","22.6","7.6","4.3","0.9","0.4","23.3","6.5","7.7",2019
