"","Player","BREF","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1","Bobby Portis","https://www.basketball-reference.com/players/p/portibo01.html",239,23.5669456066946,5.02677824267782,11.11589958159,0.453987447698745,1.23556485355649,3.32259414225941,0.372464435146444,3.79121338912134,7.80292887029289,0.488401673640167,0.509698744769875,1.43598326359833,1.83640167364017,0.778271966527197,1.92635983263598,4.94476987447699,6.85941422594142,1.52175732217573,0.649790794979079,0.3418410041841,1.35230125523013,2.23514644351464,12.7648535564854
"2","Cedi Osman","https://www.basketball-reference.com/players/o/osmande01.html",202,24.8970297029703,3.54059405940594,8.10693069306931,0.447430693069307,1.4019801980198,3.84306930693069,0.36530198019802,2.13861386138614,4.23168316831683,0.520866336633663,0.534871287128713,1.15742574257426,1.5950495049505,0.67930198019802,0.509405940594059,3.02128712871287,3.53069306930693,1.96188118811881,0.679207920792079,0.101980198019802,1.16584158415842,2.17524752475248,9.60841584158416
"3","D'Angelo Russell","https://www.basketball-reference.com/players/r/russeda01.html",219,30.0684931506849,7.56164383561644,17.7054794520548,0.426164383561644,2.92602739726027,8.0945205479452,0.358164383561644,4.62054794520548,9.61095890410959,0.482849315068493,0.507904109589041,2.64931506849315,3.33561643835616,0.783041095890411,0.549315068493151,3.37945205479452,3.90821917808219,6.31917808219178,1.05753424657534,0.284931506849315,3.17945205479452,1.82054794520548,20.6931506849315
"4","Delon Wright","https://www.basketball-reference.com/players/w/wrighde01.html",284,21.9919014084507,3.0419014084507,6.80422535211268,0.449598591549296,0.716197183098592,2.11267605633803,0.33662676056338,2.3612676056338,4.65,0.501514084507042,0.502964788732394,1.4330985915493,1.77992957746479,0.809274647887324,0.875352112676056,2.61197183098592,3.48732394366197,3.21901408450704,1.1362676056338,0.402464788732394,1.03556338028169,1.32253521126761,8.2193661971831
"5","Devin Booker","https://www.basketball-reference.com/players/b/bookede01.html",334,33.4622754491018,7.66826347305389,17.1173652694611,0.444766467065868,1.9497005988024,5.51197604790419,0.354035928143713,5.68083832335329,11.6287425149701,0.48802994011976,0.501778443113772,4.98323353293413,5.76946107784431,0.863365269461078,0.501197604790419,3.08922155688623,3.60898203592814,4.67365269461078,0.794610778443114,0.280838323353293,3.29341317365269,3.05868263473054,22.2688622754491
"6","Emmanuel Mudiay","https://www.basketball-reference.com/players/m/mudiaem01.html",242,22.7495867768595,3.92231404958678,9.67066115702479,0.400078512396694,0.897520661157025,2.82066115702479,0.318454545454545,3.02479338842975,6.85702479338843,0.432280991735537,0.447268595041322,1.93305785123967,2.5297520661157,0.770471074380165,0.480578512396694,2.35495867768595,2.78471074380165,3.54132231404959,0.65702479338843,0.216115702479339,2.02892561983471,1.47190082644628,10.6578512396694
"7","Frank Kaminsky","https://www.basketball-reference.com/players/k/kaminfr01.html",314,22.2066878980892,3.54649681528662,8.3515923566879,0.424671974522293,1.17866242038217,3.45382165605096,0.350232484076433,2.33312101910828,4.91273885350318,0.478012738853503,0.496200636942675,1.65859872611465,2.22452229299363,0.748652866242038,0.785668789808917,3.31178343949045,4.06146496815287,1.65636942675159,0.483757961783439,0.374203821656051,0.857324840764331,1.60222929936306,9.93025477707006
"8","Jahlil Okafor","https://www.basketball-reference.com/players/o/okafoja01.html",159,21.5748427672956,4.98553459119497,9.59308176100629,0.52737106918239,0,0.0836477987421384,0.140572327044025,4.96792452830189,9.50943396226415,0.531591194968553,0.529062893081761,1.76163522012579,2.60440251572327,0.697735849056604,1.55031446540881,3.38553459119497,4.90188679245283,0.919496855345912,0.293081761006289,0.930817610062893,1.60691823899371,2.26037735849057,11.762893081761
"9","Jerian Grant","https://www.basketball-reference.com/players/g/grantje02.html",273,18.0135531135531,2.10695970695971,5.18388278388278,0.412391941391941,0.638827838827839,1.91978021978022,0.31407326007326,1.51318681318681,3.24212454212454,0.466355311355311,0.475373626373626,1.1956043956044,1.55384615384615,0.767326007326007,0.327106227106227,1.59230769230769,1.91941391941392,2.8970695970696,0.754212454212454,0.1,0.990842490842491,1.48168498168498,6.12051282051282
"10","Josh Richardson","https://www.basketball-reference.com/players/r/richajo01.html",307,30.7078175895765,4.53192182410423,10.6602605863192,0.428615635179153,1.59087947882736,4.39837133550489,0.370804560260586,2.94234527687296,6.26188925081433,0.468159609120521,0.505374592833876,1.69153094462541,2.12019543973941,0.798504885993485,0.717589576547231,2.52801302931596,3.21921824104235,2.91074918566775,1.10651465798046,0.671335504885993,1.42801302931596,2.47980456026059,12.3872964169381
