"","Player","BREF","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1","Aaron Brooks","https://www.basketball-reference.com/players/b/brookaa01.html",280,26.7517857142857,4.74964285714286,11.7289285714286,0.401367857142857,1.63535714285714,4.67964285714286,0.347482142857143,3.09464285714286,7.04928571428571,0.436007142857143,0.469946428571429,2.30392857142857,2.68535714285714,0.861046428571429,0.454642857142857,1.46178571428571,1.88714285714286,4.0675,0.649642857142857,0.120357142857143,1.99035714285714,2.04964285714286,13.4603571428571
"2","Aaron Gray","https://www.basketball-reference.com/players/g/grayaa01.html",154,12.7844155844156,1.4538961038961,2.7538961038961,0.527857142857143,0,0,0,1.4538961038961,2.7538961038961,0.527857142857143,0.527857142857143,0.530519480519481,0.905194805194805,0.599168831168831,1.50064935064935,2.78636363636364,4.31363636363636,0.583116883116883,0.331818181818182,0.315584415584416,0.77012987012987,2.14090909090909,3.43246753246753
"3","Al Horford","https://www.basketball-reference.com/players/h/horfoal01.html",329,32.9981762917933,6.82553191489362,13.0574468085106,0.520021276595745,0.574772036474164,1.68996960486322,0.374346504559271,6.22826747720365,11.3674772036474,0.546267477203647,0.543838905775076,1.55927051671733,2.13647416413374,0.744541033434651,1.91823708206687,5.98145896656535,7.92279635258359,3.51914893617021,0.899392097264438,1.32249240121581,1.61945288753799,1.94376899696049,15.7465045592705
"4","Al Thornton","https://www.basketball-reference.com/players/t/thornal01.html",300,29.8883333333333,4.94166666666667,10.8993333333333,0.455073333333333,0.268666666666667,0.888666666666667,0.32472,4.648,10.0106666666667,0.4665,0.468413333333333,2.5,3.38833333333333,0.736843333333333,1.48633333333333,2.89433333333333,4.38066666666667,1.271,0.646333333333333,0.577666666666667,1.53833333333333,2.77466666666667,12.6703333333333
"5","Arron Afflalo","https://www.basketball-reference.com/players/a/afflaar01.html",346,34.021098265896,5.42630057803468,11.9066473988439,0.457338150289017,1.47138728323699,3.90028901734104,0.381057803468208,3.95491329479769,8.04739884393063,0.494494219653179,0.52078901734104,2.80231213872832,3.37687861271676,0.832416184971098,0.491618497109827,2.96300578034682,3.45664739884393,2.60115606936416,0.536416184971098,0.17514450867052,1.61734104046243,2.09566473988439,15.1265895953757
"6","Brandan Wright","https://www.basketball-reference.com/players/w/wrighbr03.html",273,18.2128205128205,3.45750915750916,5.36263736263736,0.645062271062271,0,0,0,3.45750915750916,5.34468864468864,0.647912087912088,0.645062271062271,1.08791208791209,1.62930402930403,0.67759706959707,1.57545787545788,2.48754578754579,4.08644688644689,0.477655677655678,0.544688644688645,1.22124542124542,0.503296703296703,1.37948717948718,8.04029304029304
"7","Carl Landry","https://www.basketball-reference.com/players/l/landrca01.html",289,28.8930795847751,5.44671280276817,10.461937716263,0.519418685121107,0,0.0543252595155709,0.124442906574394,5.44671280276817,10.4522491349481,0.521131487889273,0.519792387543253,3.64602076124567,4.70346020761246,0.772695501730104,2.32941176470588,3.01314878892734,5.34256055363322,0.8280276816609,0.622145328719723,0.620069204152249,1.59411764705882,2.73079584775086,14.6031141868512
"8","Corey Brewer","https://www.basketball-reference.com/players/b/breweco01.html",323,27.1882352941176,4.48916408668731,10.2526315789474,0.43946439628483,0.848606811145511,3.04272445820433,0.275467492260062,3.65789473684211,7.15975232198142,0.507102167182663,0.480758513931889,1.99628482972136,2.75170278637771,0.724092879256966,0.878637770897833,2.35727554179567,3.21857585139319,1.89195046439628,1.54024767801858,0.292879256965944,1.42569659442724,2.21919504643963,11.8479876160991
"9","Daequan Cook","https://www.basketball-reference.com/players/c/cookda02.html",279,19.9,2.51397849462366,6.76451612903226,0.37536917562724,1.47491039426523,4.09426523297491,0.361096774193548,1.03906810035842,2.67025089605735,0.407544802867384,0.491501792114695,0.540501792114695,0.655197132616487,0.798394265232975,0.248028673835125,2.06666666666667,2.28781362007168,0.816487455197133,0.395340501792115,0.142293906810036,0.597491039426523,1.63548387096774,7.10035842293907
"10","Dominic McGuire","https://www.basketball-reference.com/players/m/mcguido01.html",166,15.9481927710843,1.30240963855422,3.02771084337349,0.429602409638554,0,0.0385542168674699,0,1.30240963855422,2.98915662650602,0.433939759036145,0.429602409638554,0.449397590361446,0.668674698795181,0.62883734939759,1.01626506024096,2.56626506024096,3.58253012048193,1.14879518072289,0.486746987951807,0.543373493975904,0.659638554216867,1.64518072289157,3
"11","Glen Davis","https://www.basketball-reference.com/players/d/davisgl01.html",286,27.2947552447552,4.56188811188811,10.2244755244755,0.445167832167832,0.0395104895104895,0.188111888111888,0.216255244755245,4.52237762237762,10.0388111888112,0.449381118881119,0.44720979020979,1.98461538461538,2.77622377622378,0.702734265734266,1.60804195804196,4.13286713286713,5.70804195804196,1.26083916083916,0.90034965034965,0.418181818181818,1.2479020979021,2.43006993006993,11.1083916083916
"12","Jared Dudley","https://www.basketball-reference.com/players/d/dudleja01.html",356,25.4393258426966,3.49438202247191,7.3752808988764,0.472856741573034,1.21994382022472,2.97865168539326,0.410904494382022,2.2752808988764,4.38792134831461,0.509997191011236,0.558460674157303,1.60561797752809,2.16516853932584,0.747179775280899,1.2564606741573,2.38904494382022,3.61376404494382,1.61713483146067,0.937359550561798,0.182584269662921,0.975280898876404,1.68820224719101,9.80955056179775
"13","Jason Smith","https://www.basketball-reference.com/players/s/smithja02.html",280,20.0771428571429,3.48535714285714,7.37071428571429,0.473760714285714,0.0857142857142857,0.2475,0.188264285714286,3.45607142857143,7.12321428571429,0.480353571428571,0.478939285714286,1.19714285714286,1.51357142857143,0.802032142857143,1.2125,2.76214285714286,3.95642857142857,1.07071428571429,0.396071428571429,0.797142857142857,1.04071428571429,2.465,8.27892857142857
"14","Jeff Green","https://www.basketball-reference.com/players/g/greenje02.html",319,31.2366771159875,5.28495297805643,12.2742946708464,0.434758620689655,1.23322884012539,3.62068965517241,0.349210031347962,4.05141065830721,8.6423197492163,0.470203761755486,0.484818181818182,3.06739811912226,3.75454545454545,0.816479623824451,0.756426332288401,3.49592476489028,4.23699059561129,1.67836990595611,0.696238244514107,0.567084639498433,1.60783699059561,2.04952978056426,14.9307210031348
"15","Joakim Noah","https://www.basketball-reference.com/players/n/noahjo01.html",322,33.2273291925466,4.38136645962733,8.82422360248447,0.496006211180124,0,0.0204968944099379,0,4.38136645962733,8.80434782608696,0.497422360248447,0.496006211180124,2.72981366459627,3.67453416149068,0.743745341614907,3.66645962732919,7.07577639751553,10.7670807453416,3.40372670807453,0.911801242236025,1.62298136645963,2.06894409937888,2.94906832298137,11.467701863354
"16","Josh McRoberts","https://www.basketball-reference.com/players/m/mcrobjo01.html",229,24.5943231441048,2.5703056768559,5.7,0.448344978165939,0.702620087336245,2.07991266375546,0.320576419213974,1.85240174672489,3.61528384279476,0.510004366812227,0.508087336244541,0.88471615720524,1.17816593886463,0.737803493449782,1.22008733624454,3.44978165938865,4.66986899563319,2.83100436681223,0.563318777292576,0.458078602620087,1.05938864628821,2.15109170305677,6.71659388646288
"17","Julian Wright","https://www.basketball-reference.com/players/w/wrighju01.html",231,13.1835497835498,1.72294372294372,3.44415584415584,0.503121212121212,0.0493506493506494,0.266666666666667,0.268151515151515,1.65108225108225,3.15281385281385,0.521904761904762,0.51374025974026,0.425974025974026,0.719047619047619,0.584056277056277,0.825974025974026,1.53549783549784,2.30865800865801,0.783982683982684,0.561471861471861,0.321212121212121,0.691774891774892,0.816450216450216,3.91991341991342
"18","Kevin Durant","https://www.basketball-reference.com/players/d/duranke01.html",323,36.5263157894737,9.49628482972136,18.5479876160991,0.512312693498452,2.17306501547988,5.50433436532508,0.39430959752322,7.32321981424149,13.0687306501548,0.563613003095975,0.570678018575851,7.15820433436532,8.06965944272446,0.885393188854489,0.625077399380805,7.16532507739938,7.80959752321981,4.91145510835913,1.18637770897833,1.15139318885449,3.18359133126935,1.89164086687306,28.2987616099071
"19","Marc Gasol","https://www.basketball-reference.com/players/g/gasolma01.html",346,34.0445086705202,6.22890173410405,13.0754335260116,0.47842485549133,0.299421965317919,0.912138728323699,0.271878612716763,5.92947976878613,12.1632947976879,0.486471098265896,0.488624277456647,3.72023121387283,4.55693641618497,0.816742774566474,1.43468208092486,5.80693641618497,7.25664739884393,3.98323699421965,0.955202312138728,1.46271676300578,2.11763005780347,2.67254335260116,16.4884393063584
"20","Marco Belinelli","https://www.basketball-reference.com/players/b/belinma01.html",313,23.9137380191693,3.90287539936102,9.05143769968051,0.430776357827476,1.7741214057508,4.68434504792332,0.371603833865815,2.17092651757189,4.35814696485623,0.493635782747604,0.527361022364217,1.77955271565495,1.9776357827476,0.902948881789137,0.242172523961661,1.93514376996805,2.16070287539936,1.8629392971246,0.659424920127796,0.143450479233227,1.03801916932907,1.23738019169329,11.3357827476038
"21","Mike Conley","https://www.basketball-reference.com/players/c/conlemi01.html",277,32.4671480144404,6.15415162454874,13.9776173285199,0.439797833935018,1.92743682310469,5.1173285198556,0.378064981949458,4.22671480144404,8.88519855595668,0.475223826714801,0.507967509025271,4.04548736462094,4.76281588447653,0.847981949458484,0.453429602888087,2.71696750902527,3.17509025270758,5.96209386281588,1.26678700361011,0.274729241877256,1.97725631768953,1.85920577617329,18.2653429602888
"22","Nick Young","https://www.basketball-reference.com/players/y/youngni01.html",227,26.211013215859,4.83436123348018,11.8616740088106,0.407431718061674,1.75286343612335,4.72687224669604,0.36947577092511,3.1,7.15330396475771,0.431810572687225,0.481374449339207,2.72334801762115,3.24405286343612,0.842229074889868,0.455506607929515,1.85286343612335,2.30837004405286,1.23171806167401,0.644933920704846,0.245814977973568,1.18678414096916,2.03876651982379,14.1462555066079
"23","Ramon Sessions","https://www.basketball-reference.com/players/s/sessira01.html",250,27.1368,4.1608,9.7332,0.42766,0.4636,1.5632,0.302092,3.6972,8.148,0.451024,0.45218,4.0484,5.0516,0.804468,0.474,2.1736,2.6388,4.2104,0.658,0.1,1.8496,1.2332,12.8452
"24","Rodney Stuckey","https://www.basketball-reference.com/players/s/stuckro01.html",353,31.214730878187,5.04815864022663,11.8875354107649,0.423305949008499,0.432011331444759,1.52181303116147,0.284889518413598,4.59546742209632,10.3657223796034,0.443600566572238,0.443215297450425,3.79518413597734,4.59093484419263,0.822220963172805,0.824079320113315,2.36770538243626,3.19178470254957,4.48753541076487,1.00679886685552,0.157790368271955,2.0671388101983,2.40339943342776,14.2872521246459
"25","Rudy Fernandez","https://www.basketball-reference.com/players/f/fernaru01.html",249,23.9457831325301,2.9566265060241,7.4574297188755,0.397935742971888,1.6566265060241,4.59477911646586,0.358008032128514,1.3,2.81887550200803,0.458823293172691,0.509321285140562,1.44417670682731,1.73172690763052,0.835935742971888,0.531325301204819,1.93734939759036,2.44377510040161,2.20642570281125,1,0.187550200803213,1.14979919678715,1.46907630522088,9.03935742971887
"26","Spencer Hawes","https://www.basketball-reference.com/players/h/hawessp01.html",279,29.005376344086,4.78602150537634,10.3774193548387,0.462939068100358,1.03906810035842,2.58064516129032,0.376218637992832,3.74695340501792,7.80645161290323,0.480455197132616,0.510870967741936,1.44695340501792,1.84695340501792,0.773716845878136,1.83225806451613,5.9820788530466,7.82401433691756,2.71075268817204,0.475627240143369,1.27168458781362,1.91146953405018,2.8921146953405,12.0670250896057
"27","Thaddeus Young","https://www.basketball-reference.com/players/y/youngth01.html",307,33.2612377850163,6.49055374592834,13.5941368078176,0.479302931596091,0.533224755700326,1.73127035830619,0.272208469055375,5.93159609120521,11.8628664495114,0.50028664495114,0.498498371335505,1.72605863192182,2.65895765472313,0.649368078175896,1.97882736156352,4.10325732899023,6.07296416938111,2.1228013029316,1.79120521172638,0.466123778501629,1.5957654723127,2.44071661237785,15.2550488599349
"28","Tiago Splitter","https://www.basketball-reference.com/players/s/splitti01.html",287,20.9038327526132,3.36445993031359,5.97108013937282,0.559313588850174,0,0.0331010452961672,0,3.36445993031359,5.92229965156794,0.561376306620209,0.559313588850174,2.04320557491289,2.80104529616725,0.729644599303136,1.75783972125436,3.70627177700348,5.43344947735192,1.3581881533101,0.612891986062718,0.657491289198606,1.21951219512195,2.0616724738676,8.69268292682927
"29","Wilson Chandler","https://www.basketball-reference.com/players/c/chandwi01.html",291,33.8797250859106,5.90962199312715,13.1329896907216,0.451096219931271,1.2807560137457,3.77422680412371,0.325219931271478,4.65704467353952,9.33058419243986,0.498536082474227,0.499051546391753,1.93230240549828,2.38281786941581,0.803611683848797,1.12371134020619,4.36219931271478,5.53298969072165,1.89484536082474,0.756357388316151,1.0786941580756,1.56288659793814,2.84810996563574,15.0371134020619
"30","Yi Jianlian","https://www.basketball-reference.com/players/j/jianlyi01.html",272,22.2205882352941,2.98014705882353,7.39227941176471,0.403375,0.272058823529412,0.820955882352941,0.302882352941176,2.70808823529412,6.57132352941176,0.411602941176471,0.421183823529412,1.65588235294118,2.09117647058824,0.761055147058824,1.40073529411765,3.50992647058824,4.90661764705882,0.705147058823529,0.481985294117647,0.66875,1.11360294117647,2.27720588235294,7.89338235294118
