"","Player","BREF","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1","Bobby Simmons","https://www.basketball-reference.com/players/s/simmobo01.html",347,28.707492795389,4.01844380403458,9.05590778097983,0.439014409221902,0.962824207492795,2.31095100864553,0.374017291066282,3.05677233429395,6.66541786743516,0.452694524495677,0.498469740634006,1.83314121037464,2.21123919308357,0.800086455331412,1.37204610951009,3.07636887608069,4.42824207492795,1.84293948126801,0.970028818443804,0.197118155619597,1.3507204610951,2.8028818443804,10.828818443804
"2","Brendan Haywood","https://www.basketball-reference.com/players/h/haywobr01.html",315,22.4612698412698,2.49301587301587,4.67079365079365,0.528063492063492,0,0,0,2.49301587301587,4.66190476190476,0.530225396825397,0.528063492063492,1.39142857142857,2.57555555555556,0.516520634920635,2.51428571428571,3.73777777777778,6.27142857142857,0.538730158730159,0.301587301587302,1.39238095238095,0.974920634920635,2.19777777777778,6.33904761904762
"3","Brian Scalabrine","https://www.basketball-reference.com/players/s/scalabr01.html",307,15.5697068403909,1.4,3.58957654723127,0.39528013029316,0.364495114006515,1.12736156351792,0.333514657980456,1.01628664495114,2.47980456026059,0.415009771986971,0.45328664495114,0.597068403908795,0.754723127035831,0.786201954397394,0.696091205211726,1.8228013029316,2.51889250814332,0.992833876221498,0.370358306188925,0.277524429967427,0.80228013029316,1.81726384364821,3.86482084690554
"4","DeSagana Diop","https://www.basketball-reference.com/players/d/diopde01.html",320,17.44125,1.0475,2.0896875,0.5008625,0,0,0.1265625,1.0475,2.0896875,0.501621875,0.501621875,0.5253125,0.95125,0.54939375,1.94875,3.016875,4.9903125,0.4240625,0.4090625,1.3525,0.6571875,2.440625,2.57875
"5","Earl Watson","https://www.basketball-reference.com/players/w/watsoea01.html",326,27.969018404908,3.35460122699386,8.09539877300613,0.414223926380368,0.791717791411043,2.39478527607362,0.316205521472393,2.58711656441718,5.70061349693252,0.452957055214724,0.461423312883436,1.39723926380368,1.9079754601227,0.740236196319018,0.534049079754601,2.26196319018405,2.77177914110429,5.81656441717791,1.07914110429448,0.192331288343558,2.24294478527607,2.12423312883436,8.89386503067485
"6","Eddie Griffin","https://www.basketball-reference.com/players/g/griffed01.html",303,22.1973597359736,2.81485148514851,7.47590759075908,0.371435643564356,0.76963696369637,2.47821782178218,0.284953795379538,2.02211221122112,4.97458745874587,0.403910891089109,0.419630363036304,0.756435643564356,1.11947194719472,0.673699669966997,1.62673267326733,4.1019801980198,5.77491749174918,0.784488448844884,0.341584158415842,1.68877887788779,0.743564356435644,1.67722772277228,7.16105610561056
"7","Eddy Curry","https://www.basketball-reference.com/players/c/curryed01.html",154,32.498051948052,6.48896103896104,12.025974025974,0.538077922077922,0,0,1,6.48896103896104,12.025974025974,0.537551948051948,0.538551948051948,4.14675324675325,6.53571428571429,0.641545454545455,2.21038961038961,4.41038961038961,6.62077922077922,0.847402597402597,0.352597402597403,0.784415584415584,3.03116883116883,3.39480519480519,17.2246753246753
"8","Gerald Wallace","https://www.basketball-reference.com/players/w/wallage01.html",336,37.7979166666667,6.10089285714286,12.4877976190476,0.489392857142857,0.623214285714286,1.96339285714286,0.321595238095238,5.43809523809524,10.5642857142857,0.51833630952381,0.514232142857143,4.74494047619048,6.49940476190476,0.728880952380952,1.7452380952381,6.06517857142857,7.78779761904762,2.52678571428571,1.92380952380952,1.16309523809524,2.26517857142857,2.8389880952381,17.5708333333333
"9","Gilbert Arenas","https://www.basketball-reference.com/players/a/arenagi01.html",249,40.5192771084337,8.54538152610442,19.9112449799197,0.42918875502008,2.56746987951807,7.12289156626506,0.357156626506024,6.00763052208835,12.7883534136546,0.469722891566265,0.492875502008032,7.50562248995984,9.11646586345381,0.822084337349398,0.814056224899598,3.40281124497992,4.24136546184739,5.7281124497992,1.84738955823293,0.26144578313253,3.30602409638554,3.29919678714859,27.1638554216867
"10","Jamaal Tinsley","https://www.basketball-reference.com/players/t/tinslja01.html",245,29.9616326530612,4.29183673469388,10.7318367346939,0.401036734693878,1.02612244897959,3.14367346938776,0.317020408163265,3.2869387755102,7.61755102040816,0.434595918367347,0.452820408163265,1.92897959183673,2.70612244897959,0.712024489795918,0.688163265306122,2.60734693877551,3.29632653061224,6.49795918367347,1.61265306122449,0.265714285714286,2.79469387755102,2.54408163265306,11.5261224489796
