"","Player","BREF","G","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"1","Bam Adebayo","https://www.basketball-reference.com/players/a/adebaba01.html",216,25.5222222222222,3.98518518518518,7.14537037037037,0.552847222222222,0,0.168055555555556,0.0990972222222222,3.98518518518518,6.97731481481481,0.563625,0.554287037037037,2.44953703703704,3.48842592592593,0.716986111111111,2.05462962962963,5.63333333333333,7.68796296296296,2.84907407407407,0.8625,0.886574074074074,1.73148148148148,2.34027777777778,10.4578703703704
"2","Damyean Dotson","https://www.basketball-reference.com/players/d/dotsoda01.html",165,20.1084848484848,2.92363636363636,6.97939393939394,0.423242424242424,1.23454545454545,3.46848484848485,0.354521212121212,1.64484848484849,3.48424242424242,0.487060606060606,0.511575757575758,0.694545454545455,0.912121212121212,0.709242424242424,0.332727272727273,2.31939393939394,2.65212121212121,1.33212121212121,0.579393939393939,0.0733333333333333,0.665454545454546,1.27151515151515,7.77636363636364
"3","De'Aaron Fox","https://www.basketball-reference.com/players/f/foxde01.html",199,30.1472361809045,5.8251256281407,13.0165829145729,0.444969849246231,0.893969849246231,2.71959798994975,0.333050251256281,4.93517587939698,10.2969849246231,0.474396984924623,0.479170854271357,3.28844221105528,4.60402010050251,0.720105527638191,0.545226130653266,2.91507537688442,3.47839195979899,6.12311557788945,1.33467336683417,0.467336683417085,2.72110552763819,2.48040201005025,15.9100502512563
"4","Dennis Smith Jr.","https://www.basketball-reference.com/players/s/smithde03.html",209,26.8248803827751,4.94114832535885,12.1354066985646,0.403282296650718,1.21578947368421,3.86602870813397,0.314851674641148,3.70765550239234,8.24401913875598,0.444248803827751,0.452540669856459,1.71578947368421,2.66985645933014,0.636435406698565,0.643062200956938,2.44401913875598,3.10478468899522,4.6066985645933,1.11961722488038,0.319138755980861,2.67224880382775,2.26315789473684,12.8138755980861
"5","Derrick White","https://www.basketball-reference.com/players/w/whitede01.html",145,23.0213793103448,3.38,7.16275862068965,0.471289655172414,0.760689655172414,2.15793103448276,0.378048275862069,2.63103448275862,5.01655172413793,0.507144827586207,0.531468965517241,1.79241379310345,2.19241379310345,0.79931724137931,0.476551724137931,2.7551724137931,3.23172413793103,3.29103448275862,0.737931034482759,0.72551724137931,1.19862068965517,2.00068965517241,9.3248275862069
"6","Dillon Brooks","https://www.basketball-reference.com/players/b/brookdi01.html",165,27.4866666666667,4.57757575757576,11.0072727272727,0.420884848484848,1.42181818181818,3.9969696969697,0.363193939393939,3.15575757575758,7.01030303030303,0.452442424242424,0.486218181818182,1.7430303030303,2.2430303030303,0.76989696969697,0.707272727272727,2.27939393939394,3.02606060606061,1.68121212121212,0.867272727272727,0.278787878787879,1.53515151515152,3.19393939393939,12.469696969697
"7","Donovan Mitchell","https://www.basketball-reference.com/players/m/mitchdo01.html",219,33.7931506849315,8.28949771689498,18.8397260273973,0.439844748858447,2.42876712328767,6.83698630136986,0.354639269406393,5.86164383561644,12.0036529680365,0.48975799086758,0.504593607305936,3.67442922374429,4.48721461187215,0.820885844748859,0.735159817351598,3.34292237442922,4.04200913242009,4.01963470319635,1.32100456621005,0.306392694063927,2.7351598173516,2.61369863013699,22.7246575342466
"8","Dwayne Bacon","https://www.basketball-reference.com/players/b/bacondw01.html",135,16.0222222222222,2.07703703703704,5.14444444444444,0.399051851851852,0.50962962962963,1.44222222222222,0.321740740740741,1.59925925925926,3.67333333333333,0.425674074074074,0.445274074074074,0.671851851851852,0.951111111111111,0.740125925925926,0.218518518518519,2.1437037037037,2.32296296296296,1.00074074074074,0.386666666666667,0.0607407407407407,0.544444444444445,1.27037037037037,5.26740740740741
"9","Frank Ntilikina","https://www.basketball-reference.com/players/n/ntilila01.html",178,21.3303370786517,2.27584269662921,6.2561797752809,0.36676404494382,0.712359550561798,2.29719101123596,0.31147191011236,1.56348314606742,3.95898876404494,0.400511235955056,0.423820224719101,0.671910112359551,0.883707865168539,0.777904494382022,0.419662921348315,1.7438202247191,2.16348314606742,3.03932584269663,0.807865168539326,0.256179775280899,1.44325842696629,2.38820224719101,5.97977528089888
"10","Jarrett Allen","https://www.basketball-reference.com/players/a/allenja01.html",216,23.9851851851852,3.9,6.38888888888889,0.606259259259259,0.0703703703703704,0.318518518518519,0.160259259259259,3.82962962962963,6.07037037037037,0.626407407407407,0.610444444444444,2.14074074074074,3.05925925925926,0.704962962962963,2.44444444444444,5.25185185185185,7.72592592592593,1.13703703703704,0.496296296296296,1.34074074074074,1.17407407407407,2.2,9.91111111111111
